"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"2845";15763;948;1998-06-05;80;"China";"Iran";"CHINA called for: a more streamlined project approval process; transparency in incremental cost calculation, and, with IRAN, no conditionalities attached to the activities of multilateral funding institutions, which was opposed by CANADA.";"SENDER CALLED FOR: A MORE STREAMLINED PROJECT APPROVAL PROCESS; TRANSPARENCY IN INCREMENTAL COST CALCULATION, AND, WITH TARGET, NO CONDITIONALITIES ATTACHED TO THE ACTIVITIES OF MULTILATERAL FUNDING INSTITUTIONS, WHICH WAS OPPOSED BY OTHER.";1;3
"2846";15764;948;1998-06-05;80;"Iran";"China";"CHINA called for: a more streamlined project approval process; transparency in incremental cost calculation, and, with IRAN, no conditionalities attached to the activities of multilateral funding institutions, which was opposed by CANADA.";"TARGET CALLED FOR: A MORE STREAMLINED PROJECT APPROVAL PROCESS; TRANSPARENCY IN INCREMENTAL COST CALCULATION, AND, WITH SENDER, NO CONDITIONALITIES ATTACHED TO THE ACTIVITIES OF MULTILATERAL FUNDING INSTITUTIONS, WHICH WAS OPPOSED BY OTHER.";1;3
"2847";15765;948;1998-06-05;80;"Canada";"China";"CHINA called for: a more streamlined project approval process; transparency in incremental cost calculation, and, with IRAN, no conditionalities attached to the activities of multilateral funding institutions, which was opposed by CANADA.";"TARGET CALLED FOR: A MORE STREAMLINED PROJECT APPROVAL PROCESS; TRANSPARENCY IN INCREMENTAL COST CALCULATION, AND, WITH OTHER, NO CONDITIONALITIES ATTACHED TO THE ACTIVITIES OF MULTILATERAL FUNDING INSTITUTIONS, WHICH WAS OPPOSED BY SENDER.";0;6
"2848";15766;948;1998-06-05;80;"Canada";"Iran";"CHINA called for: a more streamlined project approval process; transparency in incremental cost calculation, and, with IRAN, no conditionalities attached to the activities of multilateral funding institutions, which was opposed by CANADA.";"OTHER CALLED FOR: A MORE STREAMLINED PROJECT APPROVAL PROCESS; TRANSPARENCY IN INCREMENTAL COST CALCULATION, AND, WITH TARGET, NO CONDITIONALITIES ATTACHED TO THE ACTIVITIES OF MULTILATERAL FUNDING INSTITUTIONS, WHICH WAS OPPOSED BY SENDER.";0;6
"2849";15787;4049;1998-06-05;80;"United States";"Switzerland";"The US, SWITZERLAND and CANADA opposed current exclusion of NGOs from the contact group on flexibility mechanisms.";"THE SENDER, TARGET AND OTHER OPPOSED CURRENT EXCLUSION OF NGOS FROM THE CONTACT GROUP ON FLEXIBILITY MECHANISMS.";1;4
"2850";15788;4049;1998-06-05;80;"United States";"Canada";"The US, SWITZERLAND and CANADA opposed current exclusion of NGOs from the contact group on flexibility mechanisms.";"THE SENDER, OTHER AND TARGET OPPOSED CURRENT EXCLUSION OF NGOS FROM THE CONTACT GROUP ON FLEXIBILITY MECHANISMS.";1;4
"2851";15789;4049;1998-06-05;80;"Switzerland";"United States";"The US, SWITZERLAND and CANADA opposed current exclusion of NGOs from the contact group on flexibility mechanisms.";"THE TARGET, SENDER AND OTHER OPPOSED CURRENT EXCLUSION OF NGOS FROM THE CONTACT GROUP ON FLEXIBILITY MECHANISMS.";1;4
"2852";15790;4049;1998-06-05;80;"Switzerland";"Canada";"The US, SWITZERLAND and CANADA opposed current exclusion of NGOs from the contact group on flexibility mechanisms.";"THE OTHER, SENDER AND TARGET OPPOSED CURRENT EXCLUSION OF NGOS FROM THE CONTACT GROUP ON FLEXIBILITY MECHANISMS.";1;4
"2853";15791;4049;1998-06-05;80;"Canada";"United States";"The US, SWITZERLAND and CANADA opposed current exclusion of NGOs from the contact group on flexibility mechanisms.";"THE TARGET, OTHER AND SENDER OPPOSED CURRENT EXCLUSION OF NGOS FROM THE CONTACT GROUP ON FLEXIBILITY MECHANISMS.";1;4
"2854";15792;4049;1998-06-05;80;"Canada";"Switzerland";"The US, SWITZERLAND and CANADA opposed current exclusion of NGOs from the contact group on flexibility mechanisms.";"THE OTHER, TARGET AND SENDER OPPOSED CURRENT EXCLUSION OF NGOS FROM THE CONTACT GROUP ON FLEXIBILITY MECHANISMS.";1;4
"2855";15827;3195;1998-06-05;80;"Canada";"Japan";"Some delegations, including CANADA, JAPAN and the US supported continuing discussions informally.";"SOME DELEGATIONS, INCLUDING SENDER, TARGET AND THE OTHER SUPPORTED CONTINUING DISCUSSIONS INFORMALLY.";1;4
"2856";15828;3195;1998-06-05;80;"Canada";"United States";"Some delegations, including CANADA, JAPAN and the US supported continuing discussions informally.";"SOME DELEGATIONS, INCLUDING SENDER, OTHER AND THE TARGET SUPPORTED CONTINUING DISCUSSIONS INFORMALLY.";1;4
"2857";15829;3195;1998-06-05;80;"Japan";"Canada";"Some delegations, including CANADA, JAPAN and the US supported continuing discussions informally.";"SOME DELEGATIONS, INCLUDING TARGET, SENDER AND THE OTHER SUPPORTED CONTINUING DISCUSSIONS INFORMALLY.";1;4
"2858";15830;3195;1998-06-05;80;"Japan";"United States";"Some delegations, including CANADA, JAPAN and the US supported continuing discussions informally.";"SOME DELEGATIONS, INCLUDING OTHER, SENDER AND THE TARGET SUPPORTED CONTINUING DISCUSSIONS INFORMALLY.";1;4
"2859";15831;3195;1998-06-05;80;"United States";"Canada";"Some delegations, including CANADA, JAPAN and the US supported continuing discussions informally.";"SOME DELEGATIONS, INCLUDING TARGET, OTHER AND THE SENDER SUPPORTED CONTINUING DISCUSSIONS INFORMALLY.";1;4
"2860";15832;3195;1998-06-05;80;"United States";"Japan";"Some delegations, including CANADA, JAPAN and the US supported continuing discussions informally.";"SOME DELEGATIONS, INCLUDING OTHER, TARGET AND THE SENDER SUPPORTED CONTINUING DISCUSSIONS INFORMALLY.";1;4
"2861";15856;2519;1998-06-08;81;"Canada";"United Kingdom";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, SENDER, THE UK, THE OTHER AND OTHER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2862";15857;2519;1998-06-08;81;"Canada";"United States";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, SENDER, THE UK, THE TARGET AND OTHER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2863";15858;2519;1998-06-08;81;"Canada";"New Zealand";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, SENDER, THE UK, THE OTHER AND TARGET CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2864";15859;2519;1998-06-08;81;"United Kingdom";"Canada";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, TARGET, THE UK, THE OTHER AND OTHER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2865";15860;2519;1998-06-08;81;"United Kingdom";"United States";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, OTHER, THE UK, THE TARGET AND OTHER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2866";15861;2519;1998-06-08;81;"United Kingdom";"New Zealand";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, OTHER, THE UK, THE OTHER AND TARGET CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2867";15862;2519;1998-06-08;81;"United States";"Canada";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, TARGET, THE UK, THE SENDER AND OTHER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2868";15863;2519;1998-06-08;81;"United States";"United Kingdom";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, OTHER, THE UK, THE SENDER AND OTHER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2869";15864;2519;1998-06-08;81;"United States";"New Zealand";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, OTHER, THE UK, THE SENDER AND TARGET CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2870";15865;2519;1998-06-08;81;"New Zealand";"Canada";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, TARGET, THE UK, THE OTHER AND SENDER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2871";15866;2519;1998-06-08;81;"New Zealand";"United Kingdom";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, OTHER, THE UK, THE OTHER AND SENDER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2872";15867;2519;1998-06-08;81;"New Zealand";"United States";"On the roster of experts, CANADA, the UK, the US and NEW ZEALAND called for regular reviews as well as inclusion of gender considerations.";"ON THE ROSTER OF EXPERTS, OTHER, THE UK, THE TARGET AND SENDER CALLED FOR REGULAR REVIEWS AS WELL AS INCLUSION OF GENDER CONSIDERATIONS.";1;4
"2873";15885;2425;1998-06-08;81;"Ghana";"Iran";"On paragraph 12, delegates debated who could trigger the MCP: one or more Parties, the COP, SBI or SBSTA, and/or the Secretariat. GHANA, IRAN and SINGAPORE said there was no need to include the other subsidiary bodies";"ON PARAGRAPH 12, DELEGATES DEBATED WHO COULD TRIGGER THE MCP: ONE OR MORE PARTIES, THE COP, SBI OR SBSTA, AND/OR THE SECRETARIAT. SENDER, TARGET AND OTHER SAID THERE WAS NO NEED TO INCLUDE THE OTHER SUBSIDIARY BODIES";1;4
"2874";15886;2425;1998-06-08;81;"Ghana";"Singapore";"On paragraph 12, delegates debated who could trigger the MCP: one or more Parties, the COP, SBI or SBSTA, and/or the Secretariat. GHANA, IRAN and SINGAPORE said there was no need to include the other subsidiary bodies";"ON PARAGRAPH 12, DELEGATES DEBATED WHO COULD TRIGGER THE MCP: ONE OR MORE PARTIES, THE COP, SBI OR SBSTA, AND/OR THE SECRETARIAT. SENDER, OTHER AND TARGET SAID THERE WAS NO NEED TO INCLUDE THE OTHER SUBSIDIARY BODIES";1;4
"2875";15887;2425;1998-06-08;81;"Iran";"Ghana";"On paragraph 12, delegates debated who could trigger the MCP: one or more Parties, the COP, SBI or SBSTA, and/or the Secretariat. GHANA, IRAN and SINGAPORE said there was no need to include the other subsidiary bodies";"ON PARAGRAPH 12, DELEGATES DEBATED WHO COULD TRIGGER THE MCP: ONE OR MORE PARTIES, THE COP, SBI OR SBSTA, AND/OR THE SECRETARIAT. TARGET, SENDER AND OTHER SAID THERE WAS NO NEED TO INCLUDE THE OTHER SUBSIDIARY BODIES";1;4
"2876";15888;2425;1998-06-08;81;"Iran";"Singapore";"On paragraph 12, delegates debated who could trigger the MCP: one or more Parties, the COP, SBI or SBSTA, and/or the Secretariat. GHANA, IRAN and SINGAPORE said there was no need to include the other subsidiary bodies";"ON PARAGRAPH 12, DELEGATES DEBATED WHO COULD TRIGGER THE MCP: ONE OR MORE PARTIES, THE COP, SBI OR SBSTA, AND/OR THE SECRETARIAT. OTHER, SENDER AND TARGET SAID THERE WAS NO NEED TO INCLUDE THE OTHER SUBSIDIARY BODIES";1;4
"2877";15889;2425;1998-06-08;81;"Singapore";"Ghana";"On paragraph 12, delegates debated who could trigger the MCP: one or more Parties, the COP, SBI or SBSTA, and/or the Secretariat. GHANA, IRAN and SINGAPORE said there was no need to include the other subsidiary bodies";"ON PARAGRAPH 12, DELEGATES DEBATED WHO COULD TRIGGER THE MCP: ONE OR MORE PARTIES, THE COP, SBI OR SBSTA, AND/OR THE SECRETARIAT. TARGET, OTHER AND SENDER SAID THERE WAS NO NEED TO INCLUDE THE OTHER SUBSIDIARY BODIES";1;4
"2878";15890;2425;1998-06-08;81;"Singapore";"Iran";"On paragraph 12, delegates debated who could trigger the MCP: one or more Parties, the COP, SBI or SBSTA, and/or the Secretariat. GHANA, IRAN and SINGAPORE said there was no need to include the other subsidiary bodies";"ON PARAGRAPH 12, DELEGATES DEBATED WHO COULD TRIGGER THE MCP: ONE OR MORE PARTIES, THE COP, SBI OR SBSTA, AND/OR THE SECRETARIAT. OTHER, TARGET AND SENDER SAID THERE WAS NO NEED TO INCLUDE THE OTHER SUBSIDIARY BODIES";1;4
"2879";15933;850;1998-06-08;81;"United States";"Canada";"CANADA, supported by the US, suggested that raising the number of Parties necessary to trigger the MCP would make it less confrontational. The EU disagreed";"TARGET, SUPPORTED BY THE SENDER, SUGGESTED THAT RAISING THE NUMBER OF PARTIES NECESSARY TO TRIGGER THE MCP WOULD MAKE IT LESS CONFRONTATIONAL. THE OTHER DISAGREED";1;2
"2880";15965;1653;1998-06-08;81;"Slovenia";"Ghana";"In paragraph 10 (deliberations), the EU, supported by SLOVENIA and GHANA, proposed that the Committee meet “at least once a year";"IN PARAGRAPH 10 (DELIBERATIONS), THE OTHER, SUPPORTED BY SENDER AND TARGET, PROPOSED THAT THE COMMITTEE MEET “AT LEAST ONCE A YEAR";1;4
"2881";15966;1653;1998-06-08;81;"Ghana";"Slovenia";"In paragraph 10 (deliberations), the EU, supported by SLOVENIA and GHANA, proposed that the Committee meet “at least once a year";"IN PARAGRAPH 10 (DELIBERATIONS), THE OTHER, SUPPORTED BY TARGET AND SENDER, PROPOSED THAT THE COMMITTEE MEET “AT LEAST ONCE A YEAR";1;4
"2882";16008;1091;1998-06-09;82;"China";"Saudi Arabia";"CHINA, with SAUDI ARABIA and BURKINA FASO, said this item could lead to renewed confrontation";"SENDER, WITH TARGET AND OTHER, SAID THIS ITEM COULD LEAD TO RENEWED CONFRONTATION";1;3
"2883";16009;1091;1998-06-09;82;"China";"Burkina Faso";"CHINA, with SAUDI ARABIA and BURKINA FASO, said this item could lead to renewed confrontation";"SENDER, WITH OTHER AND TARGET, SAID THIS ITEM COULD LEAD TO RENEWED CONFRONTATION";1;3
"2884";16010;1091;1998-06-09;82;"Saudi Arabia";"China";"CHINA, with SAUDI ARABIA and BURKINA FASO, said this item could lead to renewed confrontation";"TARGET, WITH SENDER AND OTHER, SAID THIS ITEM COULD LEAD TO RENEWED CONFRONTATION";1;3
"2885";16011;1091;1998-06-09;82;"Saudi Arabia";"Burkina Faso";"CHINA, with SAUDI ARABIA and BURKINA FASO, said this item could lead to renewed confrontation";"OTHER, WITH SENDER AND TARGET, SAID THIS ITEM COULD LEAD TO RENEWED CONFRONTATION";1;3
"2886";16012;1091;1998-06-09;82;"Burkina Faso";"China";"CHINA, with SAUDI ARABIA and BURKINA FASO, said this item could lead to renewed confrontation";"TARGET, WITH OTHER AND SENDER, SAID THIS ITEM COULD LEAD TO RENEWED CONFRONTATION";1;3
"2887";16013;1091;1998-06-09;82;"Burkina Faso";"Saudi Arabia";"CHINA, with SAUDI ARABIA and BURKINA FASO, said this item could lead to renewed confrontation";"OTHER, WITH TARGET AND SENDER, SAID THIS ITEM COULD LEAD TO RENEWED CONFRONTATION";1;3
"2888";16043;2267;1998-06-09;82;"Norway";"Canada";"NORWAY supported CANADA and AUSTRALIA and underlined the importance of cost effective implementation.";"SENDER SUPPORTED TARGET AND OTHER AND UNDERLINED THE IMPORTANCE OF COST EFFECTIVE IMPLEMENTATION.";1;2
"2889";16044;2267;1998-06-09;82;"Norway";"Australia";"NORWAY supported CANADA and AUSTRALIA and underlined the importance of cost effective implementation.";"SENDER SUPPORTED OTHER AND TARGET AND UNDERLINED THE IMPORTANCE OF COST EFFECTIVE IMPLEMENTATION.";1;2
"2890";16045;2267;1998-06-09;82;"Canada";"Australia";"NORWAY supported CANADA and AUSTRALIA and underlined the importance of cost effective implementation.";"OTHER SUPPORTED SENDER AND TARGET AND UNDERLINED THE IMPORTANCE OF COST EFFECTIVE IMPLEMENTATION.";1;4
"2891";16046;2267;1998-06-09;82;"Australia";"Canada";"NORWAY supported CANADA and AUSTRALIA and underlined the importance of cost effective implementation.";"OTHER SUPPORTED TARGET AND SENDER AND UNDERLINED THE IMPORTANCE OF COST EFFECTIVE IMPLEMENTATION.";1;4
"2892";16066;29;1998-06-09;82;"China";"Saudi Arabia";" SAUDI ARABIA, supported by CHINA and VENEZUELA, proposed that “Parties” rather than “Chairmen” agree on NGO participation in informal contact groups";" TARGET, SUPPORTED BY SENDER AND OTHER, PROPOSED THAT “PARTIES” RATHER THAN “CHAIRMEN” AGREE ON NGO PARTICIPATION IN INFORMAL CONTACT GROUPS";1;2
"2893";16067;29;1998-06-09;82;"China";"Venezuela";" SAUDI ARABIA, supported by CHINA and VENEZUELA, proposed that “Parties” rather than “Chairmen” agree on NGO participation in informal contact groups";" OTHER, SUPPORTED BY SENDER AND TARGET, PROPOSED THAT “PARTIES” RATHER THAN “CHAIRMEN” AGREE ON NGO PARTICIPATION IN INFORMAL CONTACT GROUPS";1;2
"2894";16068;29;1998-06-09;82;"China";"Venezuela";" SAUDI ARABIA, supported by CHINA and VENEZUELA, proposed that “Parties” rather than “Chairmen” agree on NGO participation in informal contact groups";" OTHER, SUPPORTED BY SENDER AND TARGET, PROPOSED THAT “PARTIES” RATHER THAN “CHAIRMEN” AGREE ON NGO PARTICIPATION IN INFORMAL CONTACT GROUPS";1;4
"2895";16069;29;1998-06-09;82;"Venezuela";"China";" SAUDI ARABIA, supported by CHINA and VENEZUELA, proposed that “Parties” rather than “Chairmen” agree on NGO participation in informal contact groups";" OTHER, SUPPORTED BY TARGET AND SENDER, PROPOSED THAT “PARTIES” RATHER THAN “CHAIRMEN” AGREE ON NGO PARTICIPATION IN INFORMAL CONTACT GROUPS";1;4
"2896";16081;3092;1998-06-11;84;"Switzerland";"Central African Republic";"SWITZERLAND said that the existing information units of the Secretariat and UNEP should be used to further the work under Article 6 and, with the CENTRAL AFRICAN REPUBLIC and IRAN, called upon the IPCC to provide reports in languages other than";"SENDER SAID THAT THE EXISTING INFORMATION UNITS OF THE SECRETARIAT AND UNEP SHOULD BE USED TO FURTHER THE WORK UNDER ARTICLE 6 AND, WITH THE TARGET AND OTHER, CALLED UPON THE IPCC TO PROVIDE REPORTS IN LANGUAGES OTHER THAN";1;3
"2897";16082;3092;1998-06-11;84;"Switzerland";"Iran";"SWITZERLAND said that the existing information units of the Secretariat and UNEP should be used to further the work under Article 6 and, with the CENTRAL AFRICAN REPUBLIC and IRAN, called upon the IPCC to provide reports in languages other than";"SENDER SAID THAT THE EXISTING INFORMATION UNITS OF THE SECRETARIAT AND UNEP SHOULD BE USED TO FURTHER THE WORK UNDER ARTICLE 6 AND, WITH THE OTHER AND TARGET, CALLED UPON THE IPCC TO PROVIDE REPORTS IN LANGUAGES OTHER THAN";1;3
"2898";16083;3092;1998-06-11;84;"Central African Republic";"Switzerland";"SWITZERLAND said that the existing information units of the Secretariat and UNEP should be used to further the work under Article 6 and, with the CENTRAL AFRICAN REPUBLIC and IRAN, called upon the IPCC to provide reports in languages other than";"TARGET SAID THAT THE EXISTING INFORMATION UNITS OF THE SECRETARIAT AND UNEP SHOULD BE USED TO FURTHER THE WORK UNDER ARTICLE 6 AND, WITH THE SENDER AND OTHER, CALLED UPON THE IPCC TO PROVIDE REPORTS IN LANGUAGES OTHER THAN";1;3
